,股票代码,股票简称,注册地,办公地,中文全称,所属城市
4620,688225,亚信安全,南京,南京,亚信安全科技股份有限公司,南京
4621,688226,威腾电气,江苏省扬中市,江苏省扬中市,威腾电气集团股份有限公司,镇江
4622,688227,品高股份,广州,广州,广州市品高软件股份有限公司,广州
4623,688228,开普云,东莞,东莞,开普云信息科技股份有限公司,东莞
4624,688229,博睿数据,北京,北京,北京博睿宏远数据科技股份有限公司,北京
4625,688230,芯导科技,上海,上海,上海芯导电子科技股份有限公司,上海
4626,688232,新点软件,江苏省张家港市,江苏省张家港市,国泰新点软件股份有限公司,张家港
4627,688233,神工股份,辽宁省锦州市,辽宁省锦州市,锦州神工半导体股份有限公司,锦州
4628,688234,天岳先进,山东省济南市,山东省济南市,山东天岳先进科技股份有限公司,济南
4629,688235,百济神州,"Mourant Governance Services (Cayman) Limited,94Solaris Avenue, Camana Bay,PO Box1348,Grand Cayman KY1-1108, Cayman Islands",北京,百济神州有限公司,开曼群岛
4630,688236,春立医疗,北京,北京,北京市春立正达医疗器械股份有限公司,北京
4631,688239,航宇科技,贵州省贵阳市,贵州省贵阳市,贵州航宇科技发展股份有限公司,贵阳
4632,688246,嘉和美康,北京,北京,嘉和美康(北京)科技股份有限公司,北京
4633,688248,南网科技,广州,广州,南方电网电力科技股份有限公司,广州
4634,688255,凯尔达,杭州,杭州,杭州凯尔达焊接机器人股份有限公司,杭州
4635,688256,寒武纪,北京,北京,中科寒武纪科技股份有限公司,北京
4636,688257,新锐股份,苏州,苏州,苏州新锐合金工具股份有限公司,苏州
4637,688258,卓易信息,江苏省宜兴市,江苏省宜兴市,江苏卓易信息科技股份有限公司,宜兴
4638,688259,创耀科技,苏州,苏州,创耀(苏州)通信科技股份有限公司,苏州
4639,688260,昀冢科技,苏州,苏州,苏州昀冢电子科技股份有限公司,昆山
4640,688261,东微半导,苏州,苏州,苏州东微半导体股份有限公司,苏州
4641,688262,国芯科技,苏州,苏州,苏州国芯科技股份有限公司,苏州
4642,688265,南模生物,上海,上海,上海南方模式生物科技股份有限公司,上海
4643,688266,泽璟制药,江苏省昆山市,江苏省昆山市,苏州泽璟生物制药股份有限公司,苏州
4644,688267,中触媒,辽宁省大连市,辽宁省大连市,中触媒新材料股份有限公司,大连
4645,688268,华特气体,佛山,佛山,广东华特气体股份有限公司,佛山
4646,688269,凯立新材,西安,西安,西安凯立新材料股份有限公司,西安
4647,688270,臻镭科技,杭州,杭州,浙江臻镭科技股份有限公司,杭州
4648,688272,富吉瑞,北京,北京,北京富吉瑞光电科技股份有限公司,北京
4649,688276,百克生物,吉林省长春市,吉林省长春市,长春百克生物科技股份公司,长春
4650,688277,天智航,北京,北京,北京天智航医疗科技股份有限公司,北京
4651,688278,特宝生物,福建省厦门市,福建省厦门市,厦门特宝生物工程股份有限公司,厦门
4652,688280,精进电动,北京,北京,精进电动科技股份有限公司,北京
4653,688283,坤恒顺维,成都,成都,成都坤恒顺维科技股份有限公司,成都
4654,688285,高铁电气,陕西省宝鸡市,陕西省宝鸡市,中铁高铁电气装备股份有限公司,宝鸡
4655,688286,敏芯股份,苏州,苏州,苏州敏芯微电子技术股份有限公司,苏州
4656,688288,鸿泉物联,杭州,杭州,杭州鸿泉物联网技术股份有限公司,杭州
4657,688289,圣湘生物,长沙,长沙,圣湘生物科技股份有限公司,长沙
4658,688296,和达科技,浙江省嘉兴市,浙江省嘉兴市,浙江和达科技股份有限公司,嘉兴
4659,688298,东方生物,浙江省湖州市,浙江省湖州市,浙江东方基因生物制品股份有限公司,湖州
4660,688299,长阳科技,宁波,宁波,宁波长阳科技股份有限公司,宁波
4661,688300,联瑞新材,江苏省连云港市,江苏省连云港市,江苏联瑞新材料股份有限公司,连云港
4662,688301,奕瑞科技,上海,上海,上海奕瑞光电子科技股份有限公司,上海
4663,688303,大全能源,新疆维吾尔自治区石河子市,新疆维吾尔自治区石河子市,新疆大全新能源股份有限公司,石河子
4664,688305,科德数控,辽宁省大连市,辽宁省大连市,科德数控股份有限公司,大连
4665,688308,欧科亿,湖南省株洲市,湖南省株洲市,株洲欧科亿数控精密刀具股份有限公司,株洲
4666,688309,恒誉环保,山东省济南市,山东省济南市,济南恒誉环保科技股份有限公司,济南
4667,688310,迈得医疗,浙江省玉环市,浙江省玉环市,迈得医疗工业设备股份有限公司,玉环
4668,688311,盟升电子,成都,成都,成都盟升电子技术股份有限公司,成都
4669,688312,燕麦科技,深圳,深圳,深圳市燕麦科技股份有限公司,深圳
4670,688313,仕佳光子,河南省鹤壁市,河南省鹤壁市,河南仕佳光子科技股份有限公司,鹤壁
4671,688314,康拓医疗,西安,西安,西安康拓医疗技术股份有限公司,西安
4672,688315,诺禾致源,北京,北京,北京诺禾致源科技股份有限公司,北京
4673,688316,青云科技,北京,北京,北京青云科技股份有限公司,北京
4674,688317,之江生物,上海,上海,上海之江生物科技股份有限公司,上海
4675,688318,财富趋势,深圳,深圳,深圳市财富趋势科技股份有限公司,深圳
4676,688319,欧林生物,成都,成都,成都欧林生物科技股份有限公司,成都
4677,688321,微芯生物,深圳,深圳,深圳微芯生物科技股份有限公司,深圳
4678,688323,瑞华泰,深圳,深圳,深圳瑞华泰薄膜科技股份有限公司,深圳
4679,688328,深科达,深圳,深圳,深圳市深科达智能装备股份有限公司,深圳
4680,688329,艾隆科技,苏州,苏州,苏州艾隆科技股份有限公司,苏州
4681,688330,宏力达,上海,上海,上海宏力达信息技术股份有限公司,上海
4682,688333,铂力特,西安,西安,西安铂力特增材技术股份有限公司,西安
4683,688335,复洁环保,上海,上海,上海复洁环保科技股份有限公司,上海
4684,688336,三生国健,上海,上海,三生国健药业(上海)股份有限公司,上海
4685,688338,赛科希德,北京,北京,北京赛科希德科技股份有限公司,北京
4686,688339,亿华通,北京,北京,北京亿华通科技股份有限公司,北京
4687,688345,博力威,东莞,东莞,广东博力威科技股份有限公司,东莞
4688,688350,富淼科技,江苏省张家港市,江苏省张家港市,江苏富淼科技股份有限公司,张家港
4689,688355,明志科技,苏州,苏州,苏州明志科技股份有限公司,苏州
4690,688356,键凯科技,北京,北京,北京键凯科技股份有限公司,北京
4691,688357,建龙微纳,河南省偃师市,河南省偃师市,洛阳建龙微纳新材料股份有限公司,偃师
4692,688358,祥生医疗,江苏省无锡市,江苏省无锡市,无锡祥生医疗科技股份有限公司,无锡
4693,688359,三孚新科,广州,广州,广州三孚新材料科技股份有限公司,广州
4694,688360,德马科技,浙江省湖州市,浙江省湖州市,德马科技集团股份有限公司,湖州
4695,688363,华熙生物,山东省济南市,山东省济南市,华熙生物科技股份有限公司,济南
4696,688365,光云科技,杭州,杭州,杭州光云科技股份有限公司,杭州
4697,688366,昊海生科,上海,上海,上海昊海生物科技股份有限公司,上海
4698,688367,工大高科,合肥,合肥,合肥工大高科信息科技股份有限公司,合肥
4699,688368,晶丰明源,上海,上海,上海晶丰明源半导体股份有限公司,上海
4700,688369,致远互联,北京,北京,北京致远互联软件股份有限公司,北京
4701,688377,迪威尔,南京,南京,南京迪威尔高端制造股份有限公司,南京
4702,688378,奥来德,吉林省长春市,吉林省长春市,吉林奥来德光电材料股份有限公司,长春
4703,688379,华光新材,杭州,杭州,杭州华光焊接新材料股份有限公司,杭州
4704,688383,新益昌,深圳,深圳,深圳新益昌科技股份有限公司,深圳
4705,688385,复旦微电,上海,上海,上海复旦微电子集团股份有限公司,上海
4706,688386,泛亚微透,江苏省常州市,江苏省常州市,江苏泛亚微透科技股份有限公司,常州
4707,688388,嘉元科技,广东省梅州市,广东省梅州市,广东嘉元科技股份有限公司,梅州
4708,688389,普门科技,深圳,深圳,深圳普门科技股份有限公司,深圳
4709,688390,固德威,苏州,苏州,固德威技术股份有限公司,苏州
4710,688393,安必平,广州,广州,广州安必平医药科技股份有限公司,广州
4711,688395,正弦电气,深圳,深圳,深圳市正弦电气股份有限公司,深圳
4712,688396,华润微,"Conyers Trust Company (Cayman) Limited, Cricket Square, Hutchins Drive, PO  Box2681, Grand Cayman, KY1-1111, Cayman Islands",上海,华润微电子有限公司,开曼群岛
4713,688398,赛特新材,福建省龙岩市,福建省龙岩市,福建赛特新材股份有限公司,龙岩
4714,688399,硕世生物,江苏省泰州市,江苏省泰州市,江苏硕世生物科技股份有限公司,泰州
4715,688408,中信博,江苏省昆山市,江苏省昆山市,江苏中信博新能源科技股份有限公司,昆山
4716,688418,震有科技,深圳,深圳,深圳震有科技股份有限公司,深圳
4717,688425,铁建重工,长沙,长沙,中国铁建重工集团股份有限公司,长沙
4718,688456,有研粉材,北京,北京,有研粉末新材料股份有限公司,北京
4719,688466,金科环境,北京,北京,金科环境股份有限公司,北京
4720,688468,科美诊断,北京,北京,科美诊断技术股份有限公司,北京
4721,688488,艾迪药业,江苏省扬州市,江苏省扬州市,江苏艾迪药业股份有限公司,扬州
4722,688499,利元亨,广东省惠州市,广东省惠州市,广东利元亨智能装备股份有限公司,惠州
4723,688500,慧辰股份,北京,北京,北京慧辰资道资讯股份有限公司,北京
4724,688501,青达环保,青岛,青岛,青岛达能环保设备股份有限公司,青岛
4725,688505,复旦张江,上海,上海,上海复旦张江生物医药股份有限公司,上海
4726,688508,芯朋微,江苏省无锡市,江苏省无锡市,无锡芯朋微电子股份有限公司,无锡
4727,688509,正元地信,北京,北京,正元地理信息集团股份有限公司,北京
4728,688510,航亚科技,江苏省无锡市,江苏省无锡市,无锡航亚科技股份有限公司,无锡
4729,688511,天微电子,成都,成都,四川天微电子股份有限公司,成都
4730,688513,苑东生物,成都,成都,成都苑东生物制药股份有限公司,成都
4731,688516,奥特维,江苏省无锡市,江苏省无锡市,无锡奥特维科技股份有限公司,无锡
4732,688517,金冠电气,河南省南阳市,河南省南阳市,金冠电气股份有限公司,南阳
4733,688518,联赢激光,深圳,深圳,深圳市联赢激光股份有限公司,深圳
4734,688519,南亚新材,上海,上海,南亚新材料科技股份有限公司,上海
4735,688520,神州细胞,北京,北京,北京神州细胞生物技术集团股份公司,北京
4736,688521,芯原股份,上海,上海,芯原微电子(上海)股份有限公司,上海
4737,688526,科前生物,武汉,武汉,武汉科前生物股份有限公司,武汉
4738,688528,秦川物联,成都,成都,成都秦川物联网科技股份有限公司,成都
4739,688529,豪森股份,辽宁省大连市,辽宁省大连市,大连豪森设备制造股份有限公司,大连
4740,688533,上声电子,苏州,苏州,苏州上声电子股份有限公司,苏州
4741,688536,思瑞浦,苏州,上海,思瑞浦微电子科技(苏州)股份有限公司,苏州
4742,688538,和辉光电,上海,上海,上海和辉光电股份有限公司,上海
4743,688550,瑞联新材,西安,西安,西安瑞联新材料股份有限公司,西安
4744,688551,科威尔,合肥,合肥,合肥科威尔电源系统股份有限公司,合肥
4745,688553,汇宇制药,四川省内江市,四川省内江市,四川汇宇制药股份有限公司,内江
4746,688555,泽达易盛,天津,杭州,泽达易盛(天津)科技股份有限公司,天津
4747,688556,高测股份,青岛,青岛,青岛高测科技股份有限公司,青岛
4748,688557,兰剑智能,山东省济南市,山东省济南市,兰剑智能科技股份有限公司,济南
4749,688558,国盛智科,江苏省南通市,江苏省南通市,南通国盛智能科技集团股份有限公司,南通
4750,688559,海目星,深圳,深圳,深圳市海目星激光智能装备股份有限公司,深圳
4751,688560,明冠新材,江西省宜春市,江西省宜春市,明冠新材料股份有限公司,宜春
4752,688561,奇安信,北京,北京,奇安信科技集团股份有限公司,北京
4753,688565,力源科技,浙江省嘉兴市,上海,浙江海盐力源环保科技股份有限公司,嘉兴
4754,688566,吉贝尔,江苏省镇江市,江苏省镇江市,江苏吉贝尔药业股份有限公司,镇江
4755,688567,孚能科技,江西省赣州市,江西省赣州市,孚能科技(赣州)股份有限公司,赣州
4756,688568,中科星图,北京,北京,中科星图股份有限公司,北京
4757,688569,铁科轨道,北京,北京,北京铁科首钢轨道技术股份有限公司,北京
4758,688571,杭华股份,杭州,杭州,杭华油墨股份有限公司,杭州
4759,688575,亚辉龙,深圳,深圳,深圳市亚辉龙生物科技股份有限公司,深圳
